model,rmse,mae,r2,baseline_mean_rmse,baseline_mean_mae,baseline_mean_r2,baseline_median_rmse,baseline_median_mae,baseline_median_r2,rmse_improvement_vs_mean,mae_improvement_vs_mean,r2_improvement_vs_mean,rmse_improvement_vs_median,mae_improvement_vs_median,r2_improvement_vs_median,params
extra_trees,112.22862941145728,82.34698419813495,0.012842892885738366,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.883619568361695,7.043941727790951,0.08778134989903064,0.8934471007975873,-6.204206420357167,0.01577999005180797,"{""n_estimators"": 500, ""max_depth"": 4, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""bootstrap"": false}"
extra_trees,111.7656268750662,82.42748792725723,0.02097118327406433,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,5.346622104752768,6.963437998668667,0.0959096402873566,1.3564496371886605,-6.2847101494794515,0.023908280440133933,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""bootstrap"": false}"
extra_trees,107.97266241675561,82.55006568446835,0.08629378451347247,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,9.13958656306336,6.840860241457548,0.16123224152676474,5.149414095499253,-6.40728790669057,0.08923088167954207,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""bootstrap"": true}"
extra_trees,108.86055621923977,82.59520553351247,0.07120459895153775,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,8.251692760579203,6.795720392413429,0.14614305596483002,4.261520293015096,-6.452427755734689,0.07414169611760735,"{""n_estimators"": 500, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": false}"
extra_trees,108.15085325854756,82.61168373416389,0.08327545700796324,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,8.961395721271415,6.779242191762009,0.1582139140212555,4.971223253707308,-6.468905956386109,0.08621255417403284,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 3, ""max_features"": ""sqrt"", ""bootstrap"": true}"
extra_trees,109.67439358512725,82.62408069878514,0.057265410591296084,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,7.437855394691724,6.766845227140763,0.13220386760458835,3.447682927127616,-6.481302921007355,0.060202507757365686,"{""n_estimators"": 500, ""max_depth"": 6, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": true}"
random_forest,114.33200010692929,82.627225925926,-0.024506127901518848,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,2.780248872889686,6.763699999999901,0.05043232911177342,-1.2099235946744216,-6.484448148148218,-0.021569030735449246,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""bootstrap"": true}"
extra_trees,112.07405635091253,82.66207163182162,0.015560253260604062,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,5.038192628906444,6.728854294104281,0.09049871027389633,1.048020161342336,-6.519293854043838,0.018497350426673664,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""bootstrap"": false}"
extra_trees,108.80958557049362,82.69405542895008,0.07207415579974519,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,8.302663409325348,6.696870496975819,0.14701261281303746,4.31249094176124,-6.551277651172299,0.07501125296581479,"{""n_estimators"": 500, ""max_depth"": 6, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": false}"
extra_trees,114.15313957892303,82.72729411162159,-0.021303168555994567,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,2.95910940089594,6.66363181430431,0.0536352884572977,-1.0310630666681675,-6.584516333843808,-0.018366071389924965,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3, ""max_features"": 1.0, ""bootstrap"": false}"
extra_trees,112.2836851652563,82.74138041757624,0.011874120304416591,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.828563814562671,6.649545508349661,0.08681257731770886,0.8383913469985629,-6.598602639798457,0.014811217470486193,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""bootstrap"": false}"
extra_trees,109.1812255950313,82.7604810271195,0.06572465436248764,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,7.931023384787679,6.630444898806402,0.14066311137577991,3.940850917223571,-6.617703249341716,0.06866175152855725,"{""n_estimators"": 300, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""bootstrap"": false}"
extra_trees,112.56940021615074,82.78750820008034,0.006838987517419293,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,4.542848763668232,6.60341772584556,0.08177744453071156,0.5526762961041243,-6.644730422302558,0.009776084683488895,"{""n_estimators"": 500, ""max_depth"": 6, ""min_samples_leaf"": 5, ""max_features"": 1.0, ""bootstrap"": false}"
extra_trees,110.62020102787655,82.80444696408517,0.0409354353409076,117.11224897981897,89.3909259259259,-0.07493845701329227,113.12207651225486,76.14277777777778,-0.002937097166069602,6.492047951942425,6.586478961840726,0.11587389235419987,2.501875484378317,-6.6616691863073925,0.0438725325069772,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""bootstrap"": true}"
